name,link,price,location,picture,installment,extra,day,site
Placa de Vídeo GTX 1050 ti 4GB,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-gtx-1050-ti-4gb-1408512558,R$ 450,"Belo Horizonte, Taquaril",https://img.olx.com.br/images/65/651557537758742.webp,"3x de R$ 150,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","30 de mai, 21:37",OLX
Placa de Vídeo ASUS ROG Strix Radeon RX 580 OC Edition - Não abaixo o valor,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-asus-rog-strix-radeon-rx-580-oc-edition-nao-abaixo-o-valor-1408508040,R$ 900,"Belo Horizonte, Jonas Veiga",https://img.olx.com.br/images/11/110534643641962.webp,"3x de R$ 300,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","30 de mai, 21:09",OLX
Placa de Vídeo Palit GeForce RTX 3070 Ti 8GB,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-palit-geforce-rtx-3070-ti-8gb-1408507430,R$ 2.600,"Belo Horizonte, Jonas Veiga",https://img.olx.com.br/images/56/566501768967792.webp,"3x de R$ 866,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","30 de mai, 21:04",OLX
Placa de Vídeo amd R9 200 2gb,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-amd-r9-200-2gb-1408490314,R$ 350,"Contagem, Ressaca",https://img.olx.com.br/images/27/277506407452087.webp,"3x de R$ 116,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","30 de mai, 19:40",OLX
Placa Vídeo AMD Sapphire Nitro+ RX6700XT 12GB,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/informatica/placas-de-video/placa-video-amd-sapphire-nitro-rx6700xt-12gb-1371314856,R$ 2.000,"Uberlândia, Aclimação",https://img.olx.com.br/images/85/850538360083996.webp,"3x de R$ 666,67","['Pague Online', 'Parcelamento sem juros']","30 de mai, 16:46",OLX
Placa de Vídeo Gigabyte Radeon RX 6800 XT Gaming OC 16GB,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/informatica/placas-de-video/placa-de-video-gigabyte-radeon-rx-6800-xt-gaming-oc-16gb-1371315816,R$ 4.000,"Uberlândia, Aclimação",https://img.olx.com.br/images/28/281546847859434.webp,"3x de R$ 1.333,33","['Pague Online', 'Parcelamento sem juros']","30 de mai, 16:46",OLX
Placa de vídeo GTX 1080 8GB,https://mg.olx.com.br/regiao-de-governador-valadares-e-teofilo-otoni/informatica/placas-de-video/placa-de-video-gtx-1080-8gb-1408399610,R$ 1.290,"Governador Valadares, Grã-Duquesa",https://img.olx.com.br/images/73/738556642353798.webp,"3x de R$ 430,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","30 de mai, 12:48",OLX
Placa de Vídeo Sapphire Radeon RX 550 4GB,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-sapphire-radeon-rx-550-4gb-1408392197,R$ 550,"Contagem, Novo Eldorado",https://img.olx.com.br/images/20/208524763877932.webp,"3x de R$ 183,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","30 de mai, 12:18",OLX
Placa de Vídeo Sapphire Pulse RX 570 4GB,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-sapphire-pulse-rx-570-4gb-1408391906,R$ 650,"Contagem, Novo Eldorado",https://img.olx.com.br/images/30/305564767722577.webp,"3x de R$ 216,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","30 de mai, 12:17",OLX
Placa de Vídeo RX570 4GB,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-rx570-4gb-1408391224,R$ 650,"Contagem, Novo Eldorado",https://img.olx.com.br/images/46/468539286352478.webp,"3x de R$ 216,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","30 de mai, 12:14",OLX
Placa de Vídeo GeForce 5500  -  Excelente para Jogos,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-geforce-5500--excelente-para-jogos-1398422171,R$ 80,"Itabirito, Santo Antônio",https://img.olx.com.br/images/70/704529755000908.webp,"2x de R$ 40,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","30 de mai, 08:31",OLX
Placa de vídeo rx 7600Xt 16Gb,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-rx-7600xt-16gb-1399175044,R$ 2.300,Ouro Branco,https://img.olx.com.br/images/33/334551517225596.webp,"3x de R$ 766,67","['Frete grátis', 'Pague Online', 'Parcelamento sem juros']","30 de mai, 07:30",OLX
Placa de vídeo 1GB,https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/informatica/placas-de-video/placa-de-video-1gb-1408274434,R$ 130,"Montes Claros, Belvedere",https://img.olx.com.br/images/53/530582041846015.webp,"3x de R$ 43,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","29 de mai, 23:24",OLX
Placa de vídeo Geforce GTX 1050 TI D5 4GB,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-geforce-gtx-1050-ti-d5-4gb-1398526581,R$ 500,"Betim, Citrolândia",https://img.olx.com.br/images/25/251534274095717.webp,"3x de R$ 166,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","29 de mai, 20:14",OLX
Placa de Vídeo ASUS GeForce RTX 3060 Ti 8GB,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-asus-geforce-rtx-3060-ti-8gb-1408161667,R$ 1.999,"Conselheiro Lafaiete, São Dimas",https://img.olx.com.br/images/26/264597769734480.webp,"3x de R$ 666,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","29 de mai, 14:28",OLX
Placa de Vídeo Amd original iMac a1311 ,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-amd-original-imac-a1311-1407989694,R$ 300,"Belo Horizonte, Dona Clara",https://img.olx.com.br/images/66/660572526199546.webp,"3x de R$ 100,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","29 de mai, 00:09",OLX
Placa de Video RX5700XT 8 GB GDDR6 256 bits,https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/placa-de-video-rx5700xt-8-gb-gddr6-256-bits-1407937530,R$ 1.000,"Juiz de Fora, Granbery",https://img.olx.com.br/images/84/849519165749817.webp,"3x de R$ 333,33","['Pague Online', 'Parcelamento sem juros']","28 de mai, 19:07",OLX
Placa de Vídeo Zotac Gaming GeForce RTX 3060 Twin Edge OC,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-zotac-gaming-geforce-rtx-3060-twin-edge-oc-1407935409,R$ 1.999,"Belo Horizonte, Mangueiras (Barreiro)",https://img.olx.com.br/images/35/354545765205301.webp,"3x de R$ 666,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","28 de mai, 18:57",OLX
Placa de Vídeo Gigabyte Radeon RX7700xt,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-gigabyte-radeon-rx7700xt-1407931622,R$ 2.999,"Ipatinga, Cidade Nobre",https://img.olx.com.br/images/99/994583647858236.webp,"3x de R$ 999,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","28 de mai, 18:43",OLX
Placa de video PCYES Gt 610 2 GB + Memoria Ram 4GB DD4 2666,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-pcyes-gt-610-2-gb-memoria-ram-4gb-dd4-2666-1407922639,R$ 200,"Belo Horizonte, Santo Antônio",https://img.olx.com.br/images/44/441588762216293.webp,"3x de R$ 66,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","28 de mai, 18:07",OLX
Placa de Vídeo EVGA GeForce RTX 2060 KO,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-evga-geforce-rtx-2060-ko-1407919129,R$ 1.200,"Belo Horizonte, Fernão Dias",https://img.olx.com.br/images/54/547528407258949.webp,"3x de R$ 400,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","28 de mai, 17:51",OLX
Placa de vídeo RTX 3050 Inno3D TWIN X2 8GB com Dual Fan - Usada em Excelente Estado!,https://mg.olx.com.br/regiao-de-pocos-de-caldas-e-varginha/informatica/placas-de-video/placa-de-video-rtx-3050-inno3d-twin-x2-8gb-com-dual-fan-usada-em-excelente-estado-1407815393,R$ 1.250,Boa Esperança,https://img.olx.com.br/images/84/847542766737908.webp,"3x de R$ 416,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","28 de mai, 12:11",OLX
Placa de Vídeo Gigabyte GeForce RTX 3070 Ti,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-gigabyte-geforce-rtx-3070-ti-1355117660,R$ 2.699,Antônio Dias,https://img.olx.com.br/images/61/617419591538784.webp,"3x de R$ 899,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","28 de mai, 11:55",OLX
Placa video GTX 1660Super 6GB,https://mg.olx.com.br/regiao-de-pocos-de-caldas-e-varginha/informatica/placas-de-video/placa-video-gtx-1660super-6gb-1407789836,R$ 950,"Poços de Caldas, Jardim dos Estados",https://img.olx.com.br/images/25/257563160146248.webp,"3x de R$ 316,67","['Pague Online', 'Parcelamento sem juros']","28 de mai, 10:41",OLX
Placa de Vídeo GeForce RTX 3070 Colorful Battle-AX,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/informatica/placas-de-video/placa-de-video-geforce-rtx-3070-colorful-battle-ax-1381137347,R$ 2.250,"Uberlândia, Santa Mônica",https://img.olx.com.br/images/10/106539732806464.webp,"3x de R$ 750,00","['Pague Online', 'Parcelamento sem juros']","28 de mai, 10:28",OLX
Placa de Vídeo Rx 6600 ASRock   ,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-rx-6600-asrock-1407759289,R$ 1.350,"Belo Horizonte, Santa Tereza",https://img.olx.com.br/images/26/268599169027945.webp,"3x de R$ 450,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","28 de mai, 09:00",OLX
PLACA DE VIDEO GEFORCE GTX GYGABYTE 1660 SUPER,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-geforce-gtx-gygabyte-1660-super-1407754739,R$ 950,"Belo Horizonte, Ouro Minas",https://img.olx.com.br/images/61/615542280448039.webp,"3x de R$ 316,67","['Pague Online', 'Parcelamento sem juros']","28 de mai, 08:45",OLX
"Placa de Vídeo INNO3D RTX 3060 TWIN X2, 12GB, DLSS, Ray Tracing - NOVA LACRADA",https://mg.olx.com.br/regiao-de-pocos-de-caldas-e-varginha/informatica/placas-de-video/placa-de-video-inno3d-rtx-3060-twin-x2-12gb-dlss-ray-tracing-nova-lacrada-1407745527,R$ 1.990,Boa Esperança,https://img.olx.com.br/images/57/577542287899937.webp,"3x de R$ 663,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","28 de mai, 08:10",OLX
Placa de Vídeo Rx 550 2GB LER DESCRIÇÃO,https://mg.olx.com.br/regiao-de-governador-valadares-e-teofilo-otoni/informatica/placas-de-video/placa-de-video-rx-550-2gb-ler-descricao-1407733353,R$ 50,Rio do Prado,https://img.olx.com.br/images/49/490561285889039.webp,"1x de R$ 50,00","['Entrega Fácil', 'Pague Online']","28 de mai, 07:00",OLX
"Placa de Video RX580 (Nova, com Garantia)",https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/informatica/placas-de-video/placa-de-video-rx580-nova-com-garantia-1407639260,R$ 740,"Uberlândia, Planalto",https://img.olx.com.br/images/19/194550408455086.webp,"3x de R$ 246,67","['Pague Online', 'Parcelamento sem juros']","27 de mai, 20:09",OLX
Placa De Video Amd Radeon Rx 580 8gb,https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/placa-de-video-amd-radeon-rx-580-8gb-1281456437,R$ 850,"Juiz de Fora, Progresso",https://img.olx.com.br/images/89/894441136935427.webp,"3x de R$ 283,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","27 de mai, 11:51",OLX
Placa de Vídeo Gigabyte GeForce GTX 1050 2gb,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-gigabyte-geforce-gtx-1050-2gb-1394423667,R$ 400,"Belo Horizonte, São João Batista (Venda Nova)",https://img.olx.com.br/images/77/771541035848151.webp,"3x de R$ 133,33","['Pague Online', 'Parcelamento sem juros']","27 de mai, 11:46",OLX
Placa de Vídeo Galax,https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/informatica/placas-de-video/placa-de-video-galax-1407383105,R$ 650,"Montes Claros, Morada do Parque",https://img.olx.com.br/images/36/368581404577590.webp,"3x de R$ 216,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","27 de mai, 10:15",OLX
Placa de Vídeo ECS - Desempenho Gráfico para seu PC!,https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/placa-de-video-ecs-desempenho-grafico-para-seu-pc-1407340874,R$ 100,Lima Duarte,https://img.olx.com.br/images/62/624503521078872.webp,"3x de R$ 33,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","27 de mai, 08:17",OLX
"Placa de Vídeo RTX 4070 Ti - MSI Gaming X Slim, 12GB, GDDR6X",https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-rtx-4070-ti-msi-gaming-x-slim-12gb-gddr6x-1378460192,R$ 5.500,"Belo Horizonte, Santa Efigênia",https://img.olx.com.br/images/34/344550858209721.webp,"3x de R$ 1.833,33","['Pague Online', 'Parcelamento sem juros']","27 de mai, 06:48",OLX
Placa de video Galax RTX 2080super HOF 8gb DDR6,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-galax-rtx-2080super-hof-8gb-ddr6-1307250935,R$ 2.599,"Betim, Marimbá",https://img.olx.com.br/images/18/184478160761097.webp,"3x de R$ 866,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","27 de mai, 06:17",OLX
Placa de Vídeo XFX Radeon HD 5750 (sucata ou teste),https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/informatica/placas-de-video/placa-de-video-xfx-radeon-hd-5750-sucata-ou-teste-1407265376,R$ 18,São Gonçalo do Abaeté,https://img.olx.com.br/images/19/195553400393537.webp,"1x de R$ 18,00","['Entrega Fácil', 'Pague Online']","26 de mai, 23:17",OLX
Placa De Vídeo Rx 580 8gb Ddr5 Original Com Nota Fiscal,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-rx-580-8gb-ddr5-original-com-nota-fiscal-1407237721,R$ 798,"Betim, Bom Retiro",https://img.olx.com.br/images/58/586571287306917.webp,"3x de R$ 266,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","26 de mai, 20:49",OLX
Placa de Vídeo GTX 1060 3GB Gigabyte,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/informatica/placas-de-video/placa-de-video-gtx-1060-3gb-gigabyte-1407218475,R$ 570,"Uberlândia, Jardim Canaã",https://img.olx.com.br/images/57/572585408667342.webp,"3x de R$ 190,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","26 de mai, 19:51",OLX
Placa de Vídeo AMD Radeon RX 580 - 8gb + Monitor LG 24p ( Leia a Descrição ),https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-amd-radeon-rx-580-8gb-monitor-lg-24p-leia-a-descricao-1407194051,R$ 1.090,"Ribeirão das Neves, Fazenda Castro",https://img.olx.com.br/images/77/772527402389153.webp,"3x de R$ 363,33","['Pague Online', 'Parcelamento sem juros']","26 de mai, 18:22",OLX
Placa de Video RTX 3080 ,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-rtx-3080-1407162848,R$ 2.800,"Belo Horizonte, Casa Branca",https://img.olx.com.br/images/31/311513286223696.webp,"3x de R$ 933,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","26 de mai, 16:21",OLX
Placa de video,https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/placa-de-video-1407119685,R$ 20,"Juiz de Fora, Centro",https://img.olx.com.br/images/30/308503520414605.webp,"1x de R$ 20,00",['Pague Online'],"26 de mai, 14:38",OLX
Placa de video,https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/placa-de-video-1407115897,R$ 30,"Juiz de Fora, Centro",https://img.olx.com.br/images/77/775586648546858.webp,"1x de R$ 30,00",['Pague Online'],"26 de mai, 14:24",OLX
Placa de vídeo Nvidea GTX 980 4gb,https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/informatica/placas-de-video/placa-de-video-nvidea-gtx-980-4gb-1398287739,R$ 700,"Montes Claros, Cidade Nova",https://img.olx.com.br/images/44/449595632447524.webp,"3x de R$ 233,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","26 de mai, 13:32",OLX
Placa de Vídeo ZOTAC GT630 Synergy Edition 2GB DDR3,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-zotac-gt630-synergy-edition-2gb-ddr3-1343380733,R$ 250,"Ribeirão das Neves, Urca (Justinópolis)",https://img.olx.com.br/images/60/603454576430020.webp,"3x de R$ 83,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","26 de mai, 13:16",OLX
Placa de Vídeo GTX 1050ti Afox Dual Fan,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-gtx-1050ti-afox-dual-fan-1379198740,R$ 600,"Ribeirão das Neves, Urca (Justinópolis)",https://img.olx.com.br/images/52/526535497499990.webp,"3x de R$ 200,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","26 de mai, 13:16",OLX
Placa de Vídeo AMD Radeon Sapphire HD 7970 3G GDDR5 (Sem a caixa),https://mg.olx.com.br/regiao-de-juiz-de-fora/informatica/placas-de-video/placa-de-video-amd-radeon-sapphire-hd-7970-3g-gddr5-sem-a-caixa-1363507927,R$ 1.160,"Juiz de Fora, Novo Horizonte",https://img.olx.com.br/images/35/353448479245737.webp,"3x de R$ 386,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","26 de mai, 11:14",OLX
Placa de Vídeo Gigabyte GeForce GTX 970,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-gigabyte-geforce-gtx-970-1407059811,R$ 800,"Santa Luzia, Padre Miguel",https://img.olx.com.br/images/50/505506282164350.webp,"3x de R$ 266,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","26 de mai, 11:09",OLX
Placa de vídeo Pcyes chipset amd Radeon 6570 2GB gddr3,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-pcyes-chipset-amd-radeon-6570-2gb-gddr3-1298781768,R$ 400,"Santa Luzia, Conjunto Cristina (São Benedito)",https://img.olx.com.br/images/76/761446159054792.webp,"3x de R$ 133,33","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","26 de mai, 10:27",OLX
Placa de vídeo gtx 1660 super,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-gtx-1660-super-1406964565,R$ 869,"Belo Horizonte, Estrela do Oriente",https://img.olx.com.br/images/13/133582289086373.webp,"3x de R$ 289,67","['Pague Online', 'Parcelamento sem juros']","26 de mai, 01:22",OLX
Placa de Vídeo Galax GTX 1050,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-galax-gtx-1050-1406915925,R$ 500,"Belo Horizonte, Castelo",https://img.olx.com.br/images/24/241568165523809.webp,"3x de R$ 166,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","25 de mai, 17:56",OLX
Placa de Vídeo GeForce GTX 960 founders edition,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-geforce-gtx-960-founders-edition-1406915182,R$ 500,"Belo Horizonte, Castelo",https://img.olx.com.br/images/93/935514282604502.webp,"3x de R$ 166,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","25 de mai, 17:53",OLX
Placa de Vídeo MSI GeForce GTX 1650 Ventus XS OC 4GB,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/informatica/placas-de-video/placa-de-video-msi-geforce-gtx-1650-ventus-xs-oc-4gb-1406911881,R$ 800,"Uberaba, Nossa Senhora da Abadia",https://img.olx.com.br/images/74/747520643364196.webp,"3x de R$ 266,67","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","25 de mai, 17:29",OLX
Placa de Vídeo RTX 4060 OC Gigabyte Eagle ,https://mg.olx.com.br/regiao-de-governador-valadares-e-teofilo-otoni/informatica/placas-de-video/placa-de-video-rtx-4060-oc-gigabyte-eagle-1406903905,R$ 3.000,"Governador Valadares, Vila Isa",https://img.olx.com.br/images/77/777518408051802.webp,"3x de R$ 1.000,00","['Entrega Fácil', 'Pague Online', 'Parcelamento sem juros']","25 de mai, 16:47",OLX
Placa de Vídeo NVIDIA 750Ti 2GB,https://mg.olx.com.br/belo-horizonte-e-regiao/informatica/placas-de-video/placa-de-video-nvidia-750ti-2gb-1406894618,R$ 320,"Betim, Parque das Indústrias",https://img.olx.com.br/images/97/972510526182495.webp,"3x de R$ 106,67","['Pague Online', 'Parcelamento sem juros']","25 de mai, 15:50",OLX
